2019-10-23T18:00:00,12.7,1011.7,37.0,0.0,4.7
2019-10-23T18:10:00,12.5,1011.5,17.0,0.0,4.4
2019-10-23T18:40:00,12.3,1011.1,1.0,0.0,4.9
2019-10-24T14:00:00,16.8,1004.3,237.0,0.0,7.8
