2019-10-23T17:50:00,N/A,N/A,N/A,N/A,5.7
2019-10-23T18:00:00,N/A,N/A,N/A,N/A,5.0
2019-10-23T18:10:00,N/A,N/A,N/A,N/A,4.3
2019-10-23T18:30:00,N/A,N/A,N/A,N/A,2.2
